"TOA5","CR1000_2","CR1000","14274","CR1000.Std.32.05","CPU:Block1 Crimson O2 Sensors.cr1","64624","Oxygen"
"TIMESTAMP","RECORD","BattV_Min","PanelT","B1CloverA5cmO2_Med","B1CloverA5cmTemp_Med","B1CloverA20cmO2_Med","B1CloverA20cmTemp_Med","B1CloverB5cmO2_Med","B1CloverB5cmTemp_Med","B1CloverB20cmO2_Med","B1CloverB20cmTemp_Med","B1CloverC5cmO2_Med","B1CloverC5cmTemp_Med","B1CloverC20cmO2_Med","B1CloverC20cmTemp_Med"
"TS","RN","","","","","","","","","","","","","",""
"","","Min","Smp","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med"
"2021-09-02 16:30:00",818,14.03332,28.26752,5.291461,19.85898,92.45863,-85.20977,8.132766,20.76532,10.50052,24.40254,5.359111,19.87915,9.824416,26.35316
"2021-09-02 17:00:00",819,14.03332,28.13649,5.291504,20.01057,96.61962,-85.20978,8.166777,20.8511,10.56821,23.76295,5.359204,20.00046,9.891682,25.62766
"2021-09-02 17:30:00",820,14.04436,27.531,5.29151,20.13881,101.4398,-85.20978,8.200495,20.90598,10.56826,22.95255,5.426816,20.09485,9.824122,24.59276
"2021-09-02 18:00:00",821,14.06104,26.68379,5.29154,20.23605,106.5307,-85.20885,8.234357,20.9395,10.56832,22.28018,5.494478,20.17503,9.824141,23.64847
"2021-09-02 18:30:00",822,14.09118,25.37116,5.291584,20.30882,111.6225,-85.20658,8.268224,20.95091,10.63602,21.58228,5.562174,20.23419,9.824232,22.64896
"2021-09-02 19:00:00",823,14.12643,22.81143,5.291573,20.33423,120.2851,-85.20615,8.302056,20.92914,10.63603,20.91882,5.629811,20.24603,9.857864,21.67146
"2021-09-02 19:30:00",824,13.24417,20.20877,5.325368,20.30713,132.6805,-85.20615,8.335875,20.87411,10.63611,20.37508,5.697312,20.23248,9.891791,20.37508
"2021-09-02 20:00:00",825,13.1405,17.74167,5.326061,20.18221,148.9288,-85.20428,8.370689,20.68625,10.67091,19.463,5.748867,20.13669,9.893003,18.60298
"2021-09-02 20:30:00",826,13.13685,15.62701,5.360102,20.0723,172.7534,-85.2025,8.421677,20.57167,10.70529,18.57483,5.833617,20.06549,9.893366,16.96764
"2021-09-02 21:00:00",827,13.1258,13.94387,5.394584,19.94743,197.1194,-85.2025,8.439747,20.44212,10.70649,17.93964,5.901502,19.96429,9.894476,16.05963
"2021-09-02 21:30:00",828,13.11478,12.81424,5.42862,19.78979,216.2878,-85.20247,8.507435,20.28961,10.70667,17.28697,5.969843,19.8503,9.894642,15.37619
"2021-09-02 22:00:00",829,13.0985,11.95573,5.462451,19.60898,229.1942,-85.20238,8.57515,20.13107,10.74064,16.76581,6.037543,19.7162,9.894747,14.74324
"2021-09-02 22:30:00",830,13.08293,11.28925,5.529947,19.43173,238.8676,-85.20179,8.575043,19.96919,10.77426,16.3961,6.105113,19.5787,9.894571,14.32823
"2021-09-02 23:00:00",831,13.0732,10.67473,5.59764,19.25378,246.0411,-85.20067,8.642706,19.81485,10.77426,16.05504,6.172819,19.4269,9.894573,13.87106
"2021-09-02 23:30:00",832,13.05738,10.22288,5.665271,19.07051,252.8725,-85.19946,8.642653,19.65623,10.77419,15.76958,6.206615,19.27623,9.894507,13.5491
"2021-09-03 00:00:00",833,13.04179,9.750698,5.71602,18.88374,257.5753,-85.19906,8.710314,19.49452,10.77418,15.54781,6.274278,19.1183,9.894502,13.32268
"2021-09-03 00:30:00",834,13.02525,9.323704,5.766771,18.70111,263.2932,-85.19887,8.710318,19.33954,10.77418,15.22156,6.308113,18.96143,9.894502,13.02776
"2021-09-03 01:00:00",835,13.00867,9.0797,5.800605,18.53064,266.7104,-85.19884,8.777979,19.18353,10.77418,14.98785,6.375781,18.79999,9.894501,12.87335
"2021-09-03 01:30:00",836,12.99762,8.790524,5.868272,18.35403,268.7403,-85.19884,8.777983,19.02779,10.77418,14.8038,6.443448,18.64545,9.894501,12.66261
"2021-09-03 02:00:00",837,12.98657,8.54652,5.902106,18.19107,271.4132,-85.19884,8.811819,18.88902,10.77418,14.5593,6.511116,18.49461,9.894501,12.42297
"2021-09-03 02:30:00",838,12.97552,8.368038,5.935941,18.03183,"NAN",-85.37497,8.845653,18.74734,10.77418,14.42827,6.578784,18.35077,9.894502,12.34915
"2021-09-03 03:00:00",839,12.96446,8.191822,6.003605,17.87958,271.8868,-85.19884,8.845653,18.60278,10.77418,14.24286,6.595699,18.21385,9.894497,12.28426
"2021-09-03 03:30:00",840,12.95894,7.904896,6.037436,17.72775,267.996,-85.19884,8.913315,18.47498,10.77418,14.08521,6.646449,18.07079,9.894496,12.18411
"2021-09-03 04:00:00",841,12.94807,7.663151,6.071268,17.59567,270.6516,-85.37497,8.913309,18.34424,10.77417,13.94913,6.71411,17.93784,9.894489,12.02234
"2021-09-03 04:30:00",842,12.94237,7.486935,6.122029,17.44972,271.4638,-85.19884,8.98098,18.2251,10.77418,13.81458,6.781784,17.81033,9.894503,11.93202
"2021-09-03 05:00:00",843,12.93698,7.179676,6.155868,17.32188,"NAN",-85.55035,8.98099,18.10553,10.77419,13.58891,6.815613,17.68515,9.894505,11.71225
"2021-09-03 05:30:00",844,12.93222,6.940197,6.206629,17.19733,"NAN",-85.19814,9.01483,17.98239,10.77421,13.46863,6.849472,17.56204,9.894526,11.50819
"2021-09-03 06:00:00",845,12.92707,6.766232,6.240477,17.07124,"NAN",-85.54975,9.048698,17.86737,10.77424,13.34409,6.917162,17.44855,9.894562,11.3037
"2021-09-03 06:30:00",846,12.91104,6.547085,6.274333,16.94597,"NAN",-85.54949,9.04873,17.75948,10.77427,13.15453,6.950984,17.32904,9.894575,11.26593
"2021-09-03 07:00:00",847,12.90534,6.395718,6.30817,16.82152,"NAN",-85.5495,9.082532,17.63954,10.77425,13.04684,6.984833,17.20946,9.89456,11.07762
"2021-09-03 07:30:00",848,13.00475,7.267788,6.341956,16.73036,"NAN",-85.5495,9.11633,17.58504,10.80799,13.10382,7.052449,17.11806,9.894512,11.53476
"2021-09-03 08:00:00",849,14.48971,9.05711,6.409618,16.70886,245.9704,-85.55028,9.116328,17.6216,10.84186,13.98262,7.086295,17.09636,9.962174,12.69547
"2021-09-03 08:30:00",850,14.41031,11.22148,6.443449,16.62906,211.612,-85.19928,9.116323,17.58905,10.84185,15.03044,7.120126,17.01936,9.96217,13.92755
"2021-09-03 09:00:00",851,14.34669,13.02436,6.443575,16.55074,177.6486,-85.55396,9.116474,17.54504,10.77439,15.94823,7.154137,16.92732,9.962323,15.45699
"2021-09-03 09:30:00",852,14.30801,14.32342,6.476985,16.50549,159.8072,-85.55475,9.081753,17.56543,10.77377,16.78995,7.187493,16.87872,9.961767,17.3217
"2021-09-03 10:00:00",853,14.28591,15.31072,6.510916,16.52441,153.6501,-85.55475,9.014757,17.62334,10.77411,17.66197,7.187741,16.85971,10.09724,19.2049
"2021-09-03 10:30:00",854,14.27486,15.99527,6.510929,16.57173,151.5359,-85.55475,8.980812,17.73607,10.63873,19.13855,7.187804,16.87555,10.02949,20.83548
"2021-09-03 11:00:00",855,14.28591,16.78601,6.510887,16.6507,150.3179,-85.55475,8.980275,17.87817,10.63827,20.56833,7.255078,16.93271,10.02912,22.05736
"2021-09-03 11:30:00",856,14.24724,18.86904,6.544386,16.77725,145.3023,-85.55475,8.979965,18.00769,10.6378,21.81102,7.254844,17.04404,10.02899,23.59811
"2021-09-03 12:00:00",857,14.22847,19.9964,6.543561,16.92966,138.96,-85.55627,8.979088,18.17316,10.56905,22.66537,7.253942,17.18039,9.977301,24.48816
"2021-09-03 12:30:00",858,14.22274,20.63803,6.543355,17.12321,136.7946,-85.55669,8.945051,18.33559,10.56889,22.3187,7.253737,17.32445,9.99341,24.30551
"2021-09-03 13:00:00",859,14.19413,21.39714,6.543252,17.32199,134.4599,-85.55757,8.945173,18.50891,10.50126,23.6965,7.253796,17.47897,10.02746,28.00783
"2021-09-03 13:30:00",860,14.18166,21.78121,6.509298,17.51601,133.3214,-85.55831,8.944632,18.66512,10.56858,23.44164,7.253477,17.61568,10.02714,27.71043
"2021-09-03 14:00:00",861,14.17614,22.02973,6.509359,17.70248,133.6255,-85.55838,8.877541,18.84918,10.63612,23.02802,7.253528,17.76373,9.959576,26.31
"2021-09-03 14:30:00",862,14.15405,22.92439,6.509394,17.90262,132.002,-85.55838,8.877401,19.0274,10.63595,23.0172,7.253568,17.9285,9.959703,25.77065
"2021-09-03 15:00:00",863,14.12091,24.48101,6.509188,18.09052,131.4755,-85.55838,8.910774,19.19635,10.63584,22.94873,7.253341,18.10677,9.959304,25.50932
"2021-09-03 15:30:00",864,14.11539,24.51039,6.509274,18.27261,130.7027,-85.55838,8.944679,19.34918,10.63599,22.79062,7.253436,18.26611,9.959398,25.19655
"2021-09-03 16:00:00",865,14.11539,24.56913,6.509309,18.45535,131.6645,-85.55838,8.94478,19.48584,10.63605,22.77628,7.253474,18.41614,9.925659,25.01837
"2021-09-03 16:30:00",866,14.11539,25.07294,6.509282,18.61252,132.6113,-85.55838,8.97855,19.59274,10.636,22.56165,7.253445,18.53716,9.891975,24.66432
"2021-09-03 17:00:00",867,14.11539,24.13083,6.543105,18.7636,132.7496,-85.38226,8.979026,19.69656,10.63625,22.34451,7.287775,18.65189,9.892071,24.22043
"2021-09-03 17:30:00",868,14.12644,24.62786,6.542995,18.87555,135.7883,-85.55838,9.012228,19.767,10.63583,22.04727,7.320972,18.74716,9.89168,23.81798
"2021-09-03 18:00:00",869,14.13196,24.04272,6.57688,18.97453,135.554,-85.55838,9.046143,19.81738,10.63617,21.5074,7.321064,18.82942,9.891777,23.10744
"2021-09-03 18:30:00",870,14.15405,23.32428,6.576849,19.04724,137.7375,-85.20613,9.046345,19.86108,10.70346,20.81921,7.388601,18.89532,9.891668,22.00143
"2021-09-03 19:00:00",871,14.17614,21.75184,6.610728,19.08698,141.7438,-85.20613,9.080397,19.86108,10.70361,20.46359,7.388714,18.94153,9.891798,21.46213
"2021-09-03 19:30:00",872,13.18892,20.263,6.644466,19.08484,149.0199,-85.20613,9.113697,19.81458,10.70344,20.15854,7.388626,18.94908,9.891633,20.78204
"2021-09-03 20:00:00",873,13.14549,18.81707,6.645246,19.03125,154.732,-85.20438,9.114569,19.70137,10.70448,19.68398,7.45698,18.91678,9.825243,19.93939
"2021-09-03 20:30:00",874,13.14236,17.18589,6.713148,19.00171,163.1776,-85.20266,9.149004,19.66119,10.70518,19.09476,7.457512,18.90231,9.859435,18.68933
"2021-09-03 21:00:00",875,13.13132,15.94557,6.714257,18.95323,174.4324,-85.2025,9.183813,19.60484,10.70633,18.46353,7.492201,18.88062,9.860834,17.85553
"2021-09-03 21:30:00",876,13.11475,14.80465,6.748293,18.88391,183.9185,-85.2025,9.184021,19.52792,10.70657,18.00766,7.526044,18.83118,9.89439,17.17148
"2021-09-03 22:00:00",877,13.1037,13.75409,6.81561,18.78508,195.0836,-85.2025,9.251644,19.44113,10.70687,17.46587,7.526298,18.7785,9.894699,16.38583
"2021-09-03 22:30:00",878,13.0872,12.90687,6.849578,18.67711,205.3066,-85.2025,9.251867,19.34448,10.74059,17.03128,7.59397,18.70285,9.860966,15.81308
"2021-09-03 23:00:00",879,13.07067,12.25621,6.883396,18.56937,213.9306,-85.20226,9.251867,19.22054,10.74057,16.66554,7.593967,18.61551,9.894661,15.22293
"2021-09-03 23:30:00",880,13.05421,11.84051,6.917264,18.42857,219.9894,-85.20239,9.319498,19.10263,10.74056,16.46185,7.6616,18.5172,9.894689,14.99434
"2021-09-04 00:00:00",881,13.03806,11.6801,6.951065,18.30225,220.9189,-85.20222,9.319456,18.98172,10.74053,16.29054,7.661586,18.41347,9.894638,14.89432
"2021-09-04 00:30:00",882,13.02669,11.61007,6.984986,18.16148,217.5408,-85.20236,9.31967,18.87187,10.77428,16.12039,7.72921,18.3119,9.894656,14.96385
"2021-09-04 01:00:00",883,13.01051,11.77047,7.018742,18.04497,212.0696,-85.37801,9.387023,18.75723,10.74039,16.13675,7.729161,18.20506,9.894535,15.00258
"2021-09-04 01:30:00",884,12.99876,11.81791,7.052606,17.91826,203.4272,-85.20243,9.387133,18.66147,10.74051,16.16113,7.763104,18.10313,9.894649,15.2247
"2021-09-04 02:00:00",885,12.98817,11.65525,7.120202,17.81554,200.1267,-85.20232,9.387122,18.57062,10.7405,16.06152,7.796911,18.01639,9.894636,15.14616
"2021-09-04 02:30:00",886,12.98266,11.54229,7.120244,17.72868,199.1461,-85.55423,9.420927,18.49628,10.74046,16.03569,7.796958,17.92947,9.894606,14.97559
"2021-09-04 03:00:00",887,12.97168,11.24407,7.154061,17.63805,194.7311,-85.55382,9.420958,18.42026,10.75743,15.86441,7.86456,17.84824,9.860819,14.82614
"2021-09-04 03:30:00",888,12.96718,10.99329,7.187837,17.55699,197.4027,-85.55325,9.454716,18.35394,10.74039,15.64362,7.864518,17.77022,9.86071,14.53772
"2021-09-04 04:00:00",889,12.96145,11.28925,7.22164,17.47343,197.1159,-85.55315,9.454678,18.27251,10.77414,15.60608,7.898316,17.69246,9.860682,14.72508
"2021-09-04 04:30:00",890,12.95533,11.40448,7.255484,17.38287,190.347,-85.55347,9.454691,18.20804,10.77405,15.71663,7.932163,17.61703,9.8607,14.97421
"2021-09-04 05:00:00",891,12.94949,11.40448,7.28934,17.30356,185.747,-85.55374,9.45472,18.13206,10.77395,15.7637,7.932187,17.54343,9.860727,15.09531
"2021-09-04 05:30:00",892,12.94483,11.33444,7.289341,17.25323,183.7333,-85.5539,9.48853,18.07899,10.74037,15.67729,7.96599,17.48424,9.8607,14.99495
"2021-09-04 06:00:00",893,12.94418,11.17629,7.323157,17.17963,182.0084,-85.55388,9.522305,18.02498,10.7404,15.65834,7.99983,17.4258,9.860697,14.84001
"2021-09-04 06:30:00",894,12.93463,10.69733,7.356917,17.12726,183.901,-85.55352,9.522284,17.97473,10.7571,15.41788,7.999767,17.36906,9.826817,14.28479
"2021-09-04 07:00:00",895,12.91834,10.31325,7.390805,17.07918,190.1277,-85.55215,9.522341,17.91792,10.74036,15.11761,8.033501,17.31401,9.860534,14.08392
"2021-09-04 07:30:00",896,12.97378,10.60696,7.390793,17.01227,192.5126,-85.55208,9.522326,17.86768,10.77418,15.17982,8.067469,17.26366,9.860664,14.35086
"2021-09-04 08:00:00",897,13.35508,11.90828,7.45802,16.98845,181.1266,-85.20187,9.556105,17.88687,10.77407,15.78194,8.06739,17.23564,9.894402,15.55823
"2021-09-04 08:30:00",898,13.94421,13.04695,7.458203,16.98096,162.7934,-85.55427,9.589121,17.90488,10.77382,16.54396,8.067192,17.22314,9.894209,16.76538
"2021-09-04 09:00:00",899,14.40745,13.80154,7.491724,16.98041,151.8398,-85.55473,9.589373,17.93643,10.77354,17.09499,8.100937,17.20982,9.893911,17.75221
"2021-09-04 09:30:00",900,14.37982,14.61261,7.491698,16.98041,145.1487,-85.55475,9.5554,17.96234,10.77312,17.63943,8.134403,17.20343,9.89368,18.68315
"2021-09-04 10:00:00",901,14.30801,15.79872,7.525229,17.00583,135.2179,-85.55475,9.555045,18.00769,10.70527,18.50609,8.134209,17.20343,10.02893,20.2077
"2021-09-04 10:30:00",902,14.25829,17.53834,7.524862,17.05676,128.2748,-85.55475,9.55459,18.06607,10.63711,19.75571,8.13378,17.21941,9.960536,21.88831
"2021-09-04 11:00:00",903,14.22985,19.02493,7.524226,17.13324,124.0166,-85.55475,9.519813,18.16678,10.63547,21.0041,8.1331,17.27371,9.959454,23.44844
"2021-09-04 11:30:00",904,14.19409,20.263,7.524196,17.24234,122.7897,-85.55643,9.486115,18.30586,10.56855,22.39015,8.133047,17.34747,9.942753,25.05893
"2021-09-04 12:00:00",905,14.19293,20.63803,7.523944,17.38277,123.1417,-85.55746,9.418226,18.46738,10.29752,26.86371,8.099017,17.45647,9.891836,26.38031
"2021-09-04 12:30:00",906,14.18255,21.04244,7.49018,17.56047,124.8977,-85.55812,9.350658,18.65477,10.29783,27.70442,8.065244,17.59583,9.959394,29.62584
"2021-09-04 13:00:00",907,14.1651,21.72473,7.45634,17.77042,125.4888,-85.55824,9.316722,18.84938,10.16246,29.52449,8.065197,17.75751,9.756882,32.06175
"2021-09-04 13:30:00",908,14.13748,22.61487,7.456286,17.98676,123.1203,-85.55837,9.282845,19.0638,10.43294,28.40955,8.06514,17.94144,10.11151,34.65427
"2021-09-04 14:00:00",909,14.12644,23.35139,7.4563,18.22052,122.039,-85.55838,9.249096,19.31924,10.50057,26.30998,8.065153,18.13924,9.891759,31.38733
"2021-09-04 14:30:00",910,14.12091,23.69706,7.422616,18.44556,121.3155,-85.55838,9.181715,19.56601,10.50087,25.01459,8.014584,18.39655,9.824493,28.75365
"2021-09-04 15:00:00",911,14.0933,25.19268,7.388607,18.69128,118.2668,-85.55838,9.181318,19.7905,10.56814,25.02216,7.997458,18.67488,9.891642,28.5211
"2021-09-04 15:30:00",912,14.06569,26.71541,7.388758,18.93822,112.2846,-85.38226,9.147692,19.97559,10.56836,24.81836,7.99762,18.93822,9.824221,28.22423
"2021-09-04 16:00:00",913,14.05371,27.24634,7.355056,19.18329,110.0683,-85.20692,9.147831,20.13474,10.56853,24.46255,7.997753,19.16364,9.824364,27.48825
"2021-09-04 16:30:00",914,14.05212,27.34123,7.355062,19.37521,110.8132,-85.20835,9.147856,20.2567,10.56855,24.18289,7.997782,19.34648,9.824341,27.12726
"2021-09-04 17:00:00",915,14.05195,27.34123,7.355091,19.55647,113.7902,-85.20799,9.181536,20.36171,10.56859,23.91357,7.99779,19.49323,9.824276,26.4191
"2021-09-04 17:30:00",916,14.05814,27.15145,7.354913,19.69508,116.1883,-85.20773,9.181461,20.42793,10.56831,23.40295,7.997571,19.61137,9.824112,25.813
"2021-09-04 18:00:00",917,14.06461,26.43527,7.388898,19.81441,119.3917,-85.20721,9.215513,20.47752,10.56856,22.74109,7.997768,19.70143,9.773839,24.77377
"2021-09-04 18:30:00",918,14.08763,25.19268,7.388834,19.90143,123.4468,-85.20618,9.249205,20.50443,10.56876,22.24869,8.031481,19.77365,9.756887,23.90988
"2021-09-04 19:00:00",919,14.07121,23.38076,7.42259,19.94186,129.0615,-85.20615,9.28309,20.49762,10.63604,21.71344,8.065279,19.81064,9.756572,23.09657
"2021-09-04 19:30:00",920,13.16,21.75184,7.422461,19.90146,136.2138,-85.20615,9.282997,20.40228,10.63585,21.01181,8.06514,19.78378,9.756475,21.96973
"2021-09-04 20:00:00",921,13.13791,20.71711,7.439502,19.84763,141.6074,-85.20615,9.316772,20.30713,10.63607,20.47717,8.065325,19.74011,9.756617,21.25026
"2021-09-04 20:30:00",922,13.13353,20.28785,7.456602,19.7979,143.0824,-85.20571,9.316689,20.23335,10.63628,20.20079,8.099205,19.70592,9.790347,20.98126
"2021-09-04 21:00:00",923,13.12355,20.1297,7.456967,19.74605,139.134,-85.20496,9.283672,20.16565,10.63679,20.05019,8.133525,19.66338,9.79109,20.90236
"2021-09-04 21:30:00",924,13.11251,19.91733,7.456847,19.67871,135.4437,-85.20463,9.283525,20.09987,10.63662,19.91092,8.13353,19.60915,9.790762,20.76677
"2021-09-04 22:00:00",925,13.10146,19.91733,7.456793,19.61548,133.2079,-85.20454,9.283461,20.01944,10.63655,19.83096,8.200983,19.552,9.790792,20.68887
"2021-09-04 22:30:00",926,13.08489,19.94218,7.456781,19.53683,129.9046,-85.20441,9.283358,19.95615,10.63643,19.86198,8.200876,19.48975,9.790638,20.74417
"2021-09-04 23:00:00",927,13.06834,19.67785,7.52422,19.48332,125.3463,-85.20437,9.284136,19.90245,10.63659,19.76463,8.201027,19.43005,9.757195,20.60463
"2021-09-04 23:30:00",928,13.05729,19.52196,7.524543,19.42877,124.0226,-85.20439,9.351191,19.84419,10.63641,19.73698,8.200901,19.36948,9.756936,20.35895
"2021-09-05 00:00:00",929,13.04584,19.52196,7.558615,19.37323,122.6099,-85.20432,9.368232,19.80492,10.63701,19.60378,8.201554,19.32349,9.757469,20.33885
"2021-09-05 00:30:00",930,13.02967,19.60103,7.558399,19.32362,120.6578,-85.20444,9.351011,19.77403,10.63643,19.55963,8.268536,19.27042,9.756933,20.3866
"2021-09-05 01:00:00",931,13.02371,19.62589,7.592183,19.2803,118.7472,-85.20432,9.351192,19.72443,10.63666,19.59377,8.268732,19.23047,9.757143,20.43738
"2021-09-05 01:30:00",932,13.01315,19.10174,7.592485,19.24341,117.9345,-85.20438,9.401988,19.6873,10.60309,19.63708,8.268665,19.19029,9.757063,20.29057
"2021-09-05 02:00:00",933,13.00787,18.35393,7.65989,19.20682,121.2546,-85.20379,9.453142,19.66148,10.60287,19.46165,8.268776,19.15057,9.757193,19.80461
"2021-09-05 02:30:00",934,12.99874,17.79138,7.693548,19.17371,125.3851,-85.20267,9.520388,19.6347,10.60318,19.26103,8.269128,19.12154,9.757601,19.50052
"2021-09-05 03:00:00",935,12.99321,17.81623,7.727989,19.13519,126.9436,-85.2025,9.554495,19.61153,10.56989,19.24139,8.269262,19.08884,9.757757,19.51454
"2021-09-05 03:30:00",936,12.99321,17.99471,7.728038,19.09546,124.8729,-85.2025,9.554729,19.5881,10.56961,19.30069,8.269379,19.0491,9.757698,19.73526
"2021-09-05 04:00:00",937,12.98707,18.30197,7.778485,19.05556,121.8358,-85.20251,9.588327,19.57463,10.56936,19.33446,8.336369,19.02251,9.757469,19.7926
"2021-09-05 04:30:00",938,12.9811,18.60923,7.795137,19.02156,117.8358,-85.20298,9.587757,19.55406,10.56906,19.29553,8.336357,18.99512,9.75702,19.8593
"2021-09-05 05:00:00",939,12.9807,18.40363,7.795444,18.99887,115.9413,-85.20351,9.587925,19.54378,10.56952,19.37468,8.336694,18.97229,9.757494,19.90242
"2021-09-05 05:30:00",940,12.9766,17.64,7.795731,18.98729,118.8545,-85.2028,9.588483,19.54123,10.62011,18.92592,8.336882,18.95201,9.690054,18.92262
"2021-09-05 06:00:00",941,12.97664,17.13619,7.728102,18.96313,123.6076,-85.2025,9.520869,19.52792,10.56963,18.56502,8.336655,18.93674,9.690071,18.68643
"2021-09-05 06:30:00",942,12.97112,16.95997,7.60961,18.93674,126.3337,-85.2025,9.351892,19.50787,10.56955,18.24161,8.25219,18.92021,9.690033,18.40796
"2021-09-05 07:00:00",943,12.95454,16.95997,7.490631,18.91031,126.3979,-85.2025,9.199175,19.44113,10.56949,18.41122,8.133755,18.8905,9.689943,18.66344
"2021-09-05 07:30:00",944,12.94902,16.86056,7.355628,18.88391,125.9928,-85.2025,9.064177,19.38779,10.56966,18.12448,8.032198,18.86414,9.690108,18.48972
"2021-09-05 08:00:00",945,12.96007,16.83571,7.253986,18.85095,126.5366,-85.2025,8.945491,19.3678,10.5695,18.31654,7.930453,18.83447,9.689938,18.50606
"2021-09-05 08:30:00",946,12.97664,16.93512,7.118539,18.83118,126.4771,-85.2025,8.84403,19.36115,10.56914,18.42104,7.795332,18.81802,9.689617,18.72586
"2021-09-05 09:00:00",947,13.08713,17.28756,6.983786,18.83118,125.4711,-85.2025,8.776735,19.36115,10.56938,18.71271,7.727458,18.80484,9.689796,19.09215
"2021-09-05 09:30:00",948,13.41306,17.51348,6.915649,18.83118,122.4186,-85.2025,8.742153,19.40109,10.56928,19.00279,7.592719,18.80484,9.689741,19.43111
"2021-09-05 10:00:00",949,13.47383,17.76652,6.814765,18.84766,119.977,-85.2025,8.675159,19.44113,10.56947,19.16837,7.524965,18.81143,9.689917,19.86996
"2021-09-05 10:30:00",950,13.57327,18.17319,6.712697,18.85754,117.5287,-85.20264,8.60725,19.4666,10.56895,18.98949,7.439779,18.81747,9.689426,19.86984
"2021-09-05 11:00:00",951,14.26295,19.02493,6.644967,18.91885,113.0494,-85.20371,8.572722,19.55678,10.5689,19.55074,7.355424,18.85362,9.689406,20.74887
"2021-09-05 11:30:00",952,14.25035,19.54681,6.577216,18.95422,110.5104,-85.38012,8.488541,19.60599,10.5348,19.61882,7.254064,18.87505,9.655342,20.72285
"2021-09-05 12:00:00",953,14.20576,20.77133,6.509224,18.99121,104.9082,-85.20459,8.437448,19.65471,10.50083,20.76964,7.185996,18.90175,9.688805,22.60089
"2021-09-05 12:30:00",954,14.18167,21.67051,6.424724,19.04761,101.7439,-85.20613,8.403372,19.71037,10.50057,21.43434,7.118301,18.92853,9.621271,23.44849
"2021-09-05 13:00:00",955,14.17614,22.02973,6.356967,19.13664,102.4714,-85.38226,8.335775,19.80731,10.4329,21.54578,7.050415,18.98114,9.621074,23.36115
"2021-09-05 13:30:00",956,14.14853,22.67136,6.306192,19.24612,102.8782,-85.20613,8.33569,19.91492,10.43284,22.09314,6.983068,19.05055,9.621037,24.16484
"2021-09-05 14:00:00",957,14.14301,23.06672,6.238606,19.35251,103.5378,-85.20613,8.268211,20.02618,10.43294,22.34451,6.915248,19.13333,9.553483,24.71307
"2021-09-05 14:30:00",958,14.11539,23.95687,6.170976,19.46915,103.7581,-85.20613,8.234592,20.14447,10.36577,23.2486,6.864667,19.2229,9.553543,26.11899
"2021-09-05 15:00:00",959,14.10435,24.51039,6.103481,19.60614,103.0989,-85.20613,8.200729,20.2766,10.36557,23.35388,6.847561,19.32257,9.486359,26.1579
"2021-09-05 15:30:00",960,14.10435,24.07209,6.035716,19.76028,103.7061,-85.20613,8.1667,20.41592,10.36534,23.03523,6.779839,19.43246,9.553488,25.61287
"2021-09-05 16:00:00",961,14.12091,23.66768,6.001812,19.90819,106.3441,-85.20613,8.166611,20.54198,10.36538,22.80498,6.712171,19.5493,9.553497,25.18517
"2021-09-05 16:30:00",962,14.11539,24.3048,5.968188,20.03632,108.4104,-85.20613,8.133093,20.63422,10.36563,23.0713,6.712202,19.6597,9.621412,25.53233
"2021-09-05 17:00:00",963,14.09882,24.68661,5.900866,20.13431,107.2435,-85.20613,8.133092,20.71634,10.38251,23.30301,6.644722,19.75357,9.621428,25.63205
"2021-09-05 17:30:00",964,14.10435,24.77698,5.900432,20.23251,107.1404,-85.20613,8.132924,20.78488,10.3655,23.13635,6.644596,19.84091,9.621252,25.48253
"2021-09-05 18:00:00",965,14.11539,23.72417,5.900456,20.31053,108.1054,-85.20613,8.133123,20.85355,10.43332,22.63307,6.577129,19.92166,9.621483,24.61932
"2021-09-05 18:30:00",966,14.13196,23.66768,5.832729,20.3887,110.7927,-85.20613,8.132843,20.89478,10.43297,22.61877,6.576888,19.98907,9.621629,24.5744
"2021-09-05 19:00:00",967,14.13196,22.69847,5.832876,20.41933,111.5726,-85.20613,8.133053,20.90854,10.43327,22.19917,6.577045,20.03969,9.621409,23.72621
"2021-09-05 19:30:00",968,13.16553,21.86255,5.832738,20.41592,113.7872,-84.86409,8.132882,20.87416,10.43311,21.87479,6.576893,20.0498,9.638201,23.07854
"2021-09-05 20:00:00",969,13.1324,21.17799,5.832664,20.37512,115.8319,-85.20613,8.200387,20.79861,10.43302,21.53529,6.576812,20.02957,9.654892,22.47963
"2021-09-05 20:30:00",970,13.13245,20.74421,5.832713,20.36151,117.2365,-85.20575,8.234356,20.77115,10.50061,21.35086,6.57687,20.02957,9.688704,22.19919
"2021-09-05 21:00:00",971,13.12266,20.07547,5.832657,20.32664,118.419,-85.20518,8.268081,20.74663,10.50055,20.64308,6.576799,20.02701,9.621098,21.14497
"2021-09-05 21:30:00",972,13.11252,19.75692,5.765131,20.29085,120.0623,-85.20453,8.234404,20.71341,10.50083,20.61073,6.509389,20.01892,9.621453,20.9182
"2021-09-05 22:00:00",973,13.107,19.23278,5.664069,20.26375,120.681,-85.20432,8.13381,20.67989,10.50134,20.26419,6.442466,20.00003,9.622028,20.5157
"2021-09-05 22:30:00",974,13.09614,19.07689,5.562745,20.21303,121.4761,-85.20419,8.032275,20.6465,10.5017,20.27885,6.374654,19.98019,9.656,20.4959
